date;time;temperature_F;wind_speed_mph;RH_percent;solar_radiation_W_m2;precip_inches
4/27/21;5:00 PM;59.5;5.3;75.2;548.9;*
4/27/21;5:15 PM;60.2;3.6;74.2;495.5;*
4/27/21;5:30 PM;60.7;4.3;71.2;439.0;*
4/27/21;5:45 PM;60.9;3.6;70.2;379.6;*
4/27/21;6:00 PM;59.5;4.3;73.1;320.7;*
4/27/21;6:15 PM;57.5;4.1;76.6;157.6;*
4/27/21;6:30 PM;56.2;4.4;79.5;56.0;*
4/27/21;6:45 PM;55.9;5.5;81.6;115.3;*
4/27/21;7:00 PM;55.1;4.7;85.0;72.6;*
4/27/21;7:15 PM;54.4;4.4;87.1;29.2;*
4/27/21;7:30 PM;53.7;4.1;90.1;14.6;*
4/27/21;7:45 PM;53.2;2.8;92.5;4.2;*
4/27/21;8:00 PM;52.8;3.5;94.3;0.0;*
4/27/21;8:15 PM;52.8;3.1;95.4;0.0;*
4/27/21;8:30 PM;52.5;1.6;96.1;0.0;*
4/27/21;8:45 PM;52.1;1.1;97.1;0.0;*
4/27/21;9:00 PM;51.8;0.1;98.0;0.0;*
4/27/21;9:15 PM;51.3;0.1;98.8;0.0;*
4/27/21;9:30 PM;50.5;0.1;99.3;0.0;*
4/27/21;9:45 PM;49.5;0.1;100.0;0.0;*
4/27/21;10:00 PM;48.9;0.1;100.0;0.0;*
4/27/21;10:15 PM;48.7;0.1;100.0;0.0;*
4/27/21;10:30 PM;47.7;0.1;100.0;0.0;*
4/27/21;10:45 PM;47.2;0.1;100.0;0.0;*
4/27/21;11:00 PM;46.9;0.1;100.0;0.0;*
4/27/21;11:15 PM;46.9;0.1;100.0;0.0;*
4/27/21;11:30 PM;47.3;0.1;100.0;0.0;*
4/27/21;11:45 PM;47.3;0.1;100.0;0.0;*
4/28/21;12:00 AM;47.8;0.1;100.0;0.0;*
4/28/21;12:15 AM;48.3;1.3;100.0;0.0;*
4/28/21;12:30 AM;51.9;6.1;84.5;0.1;*
4/28/21;12:45 AM;55.1;5.3;66.7;0.0;*
4/28/21;1:00 AM;54.8;3.3;66.2;0.0;*
4/28/21;1:15 AM;58.7;4.9;56.3;0.1;*
4/28/21;1:30 AM;60.4;5.1;51.7;0.0;*
4/28/21;1:45 AM;59.9;3.4;51.7;0.0;*
4/28/21;2:00 AM;58.7;3.6;53.6;0.0;*
4/28/21;2:15 AM;59.1;7.8;52.7;0.0;*
4/28/21;2:30 AM;59.9;8.8;51.1;0.0;*
4/28/21;2:45 AM;60.0;6.5;50.3;0.0;*
4/28/21;3:00 AM;60.6;5.8;48.3;0.0;*
4/28/21;3:15 AM;60.3;4.9;48.3;0.0;*
4/28/21;3:30 AM;58.8;3.4;51.9;0.0;*
4/28/21;3:45 AM;54.0;1.7;65.2;0.0;*
4/28/21;4:00 AM;53.0;1.2;68.4;0.0;*
4/28/21;4:15 AM;52.0;0.7;71.0;0.0;*
4/28/21;4:30 AM;50.9;0.1;73.9;0.0;*
4/28/21;4:45 AM;50.0;0.7;76.3;0.0;*
4/28/21;5:00 AM;49.9;0.6;75.9;0.0;*
4/28/21;5:15 AM;49.8;0.8;76.0;0.0;*
4/28/21;5:30 AM;50.5;2.7;73.3;0.0;*
4/28/21;5:45 AM;52.8;3.4;67.0;0.5;*
4/28/21;6:00 AM;58.0;4.0;52.5;1.2;*
4/28/21;6:15 AM;58.6;3.2;50.4;0.3;*
4/28/21;6:30 AM;54.2;3.5;61.1;2.0;*
4/28/21;6:45 AM;52.3;2.2;67.1;10.3;*
4/28/21;7:00 AM;51.6;1.6;70.1;18.2;*
4/28/21;7:15 AM;51.4;2.6;71.2;25.1;*
4/28/21;7:30 AM;52.2;0.6;71.6;104.6;*
4/28/21;7:45 AM;55.8;1.1;69.0;229.2;*
4/28/21;8:00 AM;57.2;0.5;65.0;284.8;*
4/28/21;8:15 AM;60.2;0.9;59.4;342.7;*
4/28/21;8:30 AM;60.3;1.9;57.7;400.6;*
4/28/21;8:45 AM;61.6;2.3;56.5;460.6;*
4/28/21;9:00 AM;64.6;1.0;52.3;518.6;*
4/28/21;9:15 AM;66.7;0.8;49.6;576.6;*
4/28/21;9:30 AM;69.0;2.2;45.4;634.2;*
4/28/21;9:45 AM;70.0;3.3;40.0;690.3;*
4/28/21;10:00 AM;71.4;5.4;35.9;745.4;*
4/28/21;10:15 AM;72.5;5.3;33.9;793.5;*
4/28/21;10:30 AM;73.3;5.9;32.1;839.2;*
4/28/21;10:45 AM;74.1;6.6;30.5;882.2;*
4/28/21;11:00 AM;74.7;6.5;29.2;918.1;*
4/28/21;11:15 AM;76.2;6.0;28.4;949.6;*
4/28/21;11:30 AM;76.8;5.0;29.3;974.5;*
4/28/21;11:45 AM;78.0;5.7;28.0;999.9;*
4/28/21;12:00 PM;78.0;5.2;30.1;1017.7;*
4/28/21;12:15 PM;78.1;4.9;34.2;1026.9;*
4/28/21;12:30 PM;79.2;3.7;33.7;1036.7;*
4/28/21;12:45 PM;79.2;4.5;32.9;1044.8;*
4/28/21;1:00 PM;79.2;4.7;34.5;1049.6;*
4/28/21;1:15 PM;78.5;5.4;38.6;1051.3;*
4/28/21;1:30 PM;77.1;7.2;39.7;1047.5;*
4/28/21;1:45 PM;76.4;5.6;42.6;1035.0;*
4/28/21;2:00 PM;75.1;5.5;42.3;1022.3;*
4/28/21;2:15 PM;74.4;5.9;40.4;1006.2;*
4/28/21;2:30 PM;74.3;7.8;37.6;983.9;*
4/28/21;2:45 PM;74.1;6.6;38.6;957.9;*
4/28/21;3:00 PM;74.2;6.1;39.8;927.0;*
4/28/21;3:15 PM;73.4;6.3;42.4;890.7;*
4/28/21;3:30 PM;73.5;5.5;41.8;851.2;*
4/28/21;3:45 PM;73.8;4.9;40.9;810.8;*
4/28/21;4:00 PM;73.2;5.4;40.8;767.5;*
4/28/21;4:15 PM;73.5;4.1;44.0;720.4;*
4/28/21;4:30 PM;72.6;4.7;44.7;671.5;*
4/28/21;4:45 PM;72.6;4.3;45.5;620.5;*
4/28/21;5:00 PM;71.2;4.6;46.7;569.5;*
4/28/21;5:15 PM;70.6;3.8;48.2;513.4;*
4/28/21;5:30 PM;69.1;4.3;50.7;456.0;*
4/28/21;5:45 PM;68.2;3.9;52.6;396.0;*
4/28/21;6:00 PM;66.0;4.1;59.3;334.5;*
4/28/21;6:15 PM;63.9;3.6;64.4;140.7;*
4/28/21;6:30 PM;63.1;4.0;68.3;50.0;*
4/28/21;6:45 PM;62.5;3.5;70.2;143.1;*
4/28/21;7:00 PM;60.7;3.4;75.4;77.5;*
4/28/21;7:15 PM;59.2;3.1;80.2;24.0;*
4/28/21;7:30 PM;58.0;2.3;83.7;13.3;*
4/28/21;7:45 PM;57.1;2.0;86.2;4.1;*
4/28/21;8:00 PM;56.4;3.0;88.9;0.0;*
4/28/21;8:15 PM;55.7;3.1;90.6;0.0;*
4/28/21;8:30 PM;54.9;2.4;93.3;0.0;*
4/28/21;8:45 PM;54.1;1.2;95.7;0.0;*
4/28/21;9:00 PM;53.7;0.1;98.2;0.0;*
4/28/21;9:15 PM;53.5;0.1;98.5;0.0;*
4/28/21;9:30 PM;52.8;0.1;99.8;0.0;*
4/28/21;9:45 PM;52.1;0.1;100.0;0.0;*
4/28/21;10:00 PM;51.7;0.1;100.0;0.0;*
4/28/21;10:15 PM;51.3;0.1;100.0;0.0;*
4/28/21;10:30 PM;50.9;0.1;100.0;0.0;*
4/28/21;10:45 PM;51.0;0.1;100.0;0.0;*
4/28/21;11:00 PM;51.3;0.1;100.0;0.0;*
4/28/21;11:15 PM;51.4;0.1;100.0;0.0;*
4/28/21;11:30 PM;51.2;0.1;100.0;0.0;*
4/28/21;11:45 PM;50.6;0.1;100.0;0.0;*
4/29/21;12:00 AM;50.5;0.1;100.0;0.0;*
4/29/21;12:15 AM;50.2;0.5;100.0;0.0;*
4/29/21;12:30 AM;49.9;0.1;100.0;0.0;*
4/29/21;12:45 AM;49.7;0.1;100.0;0.0;*
4/29/21;1:00 AM;50.2;0.1;100.0;0.0;*
4/29/21;1:15 AM;50.2;0.1;99.9;0.0;*
4/29/21;1:30 AM;50.2;0.1;99.8;0.0;*
4/29/21;1:45 AM;50.6;0.1;99.1;0.0;*
4/29/21;2:00 AM;51.0;0.1;97.4;0.0;*
4/29/21;2:15 AM;52.9;0.3;89.6;0.1;*
4/29/21;2:30 AM;56.2;2.6;70.7;0.7;*
4/29/21;2:45 AM;63.4;5.6;46.4;1.6;*
4/29/21;3:00 AM;64.0;5.2;44.1;0.0;*
4/29/21;3:15 AM;64.9;8.0;42.1;0.0;*
4/29/21;3:30 AM;64.8;6.9;42.0;0.0;*
4/29/21;3:45 AM;64.8;6.4;41.5;0.0;*
4/29/21;4:00 AM;64.2;4.2;42.3;0.0;*
4/29/21;4:15 AM;64.7;3.9;41.3;0.0;*
4/29/21;4:30 AM;65.2;5.1;40.1;0.0;*
4/29/21;4:45 AM;66.0;5.9;38.8;0.0;*
4/29/21;5:00 AM;66.0;7.3;38.7;0.0;*
4/29/21;5:15 AM;65.8;6.4;39.1;0.0;*
4/29/21;5:30 AM;65.3;5.7;39.9;0.0;*
4/29/21;5:45 AM;65.5;6.4;39.3;0.0;*
4/29/21;6:00 AM;65.9;5.8;38.5;0.0;*
4/29/21;6:15 AM;66.0;4.5;38.0;0.1;*
4/29/21;6:30 AM;65.9;4.4;38.0;4.2;*
4/29/21;6:45 AM;65.5;2.8;38.9;11.0;*
4/29/21;7:00 AM;65.8;3.5;38.3;19.7;*
4/29/21;7:15 AM;67.1;4.9;36.4;25.7;*
4/29/21;7:30 AM;67.9;5.1;36.0;112.9;*
4/29/21;7:45 AM;69.8;4.4;34.0;229.1;*
4/29/21;8:00 AM;70.9;6.1;32.5;288.4;*
4/29/21;8:15 AM;71.3;7.2;32.7;352.1;*
4/29/21;8:30 AM;72.1;7.8;31.7;414.2;*
4/29/21;8:45 AM;72.9;7.9;31.0;473.2;*
4/29/21;9:00 AM;73.4;10.0;30.5;537.2;*
4/29/21;9:15 AM;74.1;10.3;30.3;591.8;*
4/29/21;9:30 AM;75.3;10.1;29.8;653.9;*
4/29/21;9:45 AM;76.3;9.0;29.6;694.9;*
4/29/21;10:00 AM;77.5;9.7;29.4;757.6;*
4/29/21;10:15 AM;79.2;8.6;28.5;815.3;*
4/29/21;10:30 AM;80.9;8.2;27.7;858.2;*
4/29/21;10:45 AM;82.1;7.6;27.1;804.2;*
4/29/21;11:00 AM;83.8;6.5;26.4;888.4;*
4/29/21;11:15 AM;85.4;4.9;26.0;891.8;*
4/29/21;11:30 AM;86.4;4.7;24.5;898.0;*
4/29/21;11:45 AM;87.2;4.7;24.3;973.7;*
4/29/21;12:00 PM;86.5;4.4;25.8;1016.3;*
4/29/21;12:15 PM;85.6;4.5;31.4;1034.3;*
4/29/21;12:30 PM;87.1;4.3;30.1;1033.3;*
4/29/21;12:45 PM;86.3;4.1;30.1;1029.6;*
4/29/21;1:00 PM;85.0;4.8;34.2;1044.4;*
4/29/21;1:15 PM;81.5;6.0;40.4;1044.9;*
4/29/21;1:30 PM;77.4;5.7;45.4;1040.8;*
4/29/21;1:45 PM;74.3;5.5;47.3;1027.4;*
4/29/21;2:00 PM;74.0;5.2;44.5;1016.9;*
4/29/21;2:15 PM;75.8;4.8;44.8;997.6;*
4/29/21;2:30 PM;76.4;4.5;44.1;975.5;*
4/29/21;2:45 PM;74.7;5.7;48.1;944.1;*
4/29/21;3:00 PM;74.0;5.5;51.3;913.8;*
4/29/21;3:15 PM;73.8;4.9;52.9;890.1;*
4/29/21;3:30 PM;73.0;6.0;53.5;854.7;*
4/29/21;3:45 PM;72.8;5.4;53.2;814.3;*
4/29/21;4:00 PM;70.4;7.0;56.3;768.8;*
4/29/21;4:15 PM;69.9;5.0;59.7;722.0;*
4/29/21;4:30 PM;68.9;4.5;62.1;671.9;*
4/29/21;4:45 PM;68.5;4.8;63.0;620.4;*
4/29/21;5:00 PM;69.0;3.5;62.9;567.5;*
4/29/21;5:15 PM;69.4;2.9;62.3;512.3;*
4/29/21;5:30 PM;71.0;3.0;60.0;454.8;*
4/29/21;5:45 PM;71.3;2.7;58.5;391.9;*
4/29/21;6:00 PM;71.3;2.6;57.8;314.6;*
4/29/21;6:15 PM;69.9;3.2;60.1;145.3;*
4/29/21;6:30 PM;69.1;2.9;60.8;77.9;*
4/29/21;6:45 PM;67.0;2.7;63.8;165.5;*
4/29/21;7:00 PM;64.2;3.5;67.9;81.9;*
4/29/21;7:15 PM;61.8;2.8;73.0;22.8;*
4/29/21;7:30 PM;59.4;2.3;78.7;11.0;*
4/29/21;7:45 PM;57.6;2.7;84.3;3.0;*
4/29/21;8:00 PM;56.1;3.1;88.2;0.0;*
4/29/21;8:15 PM;54.2;2.8;92.8;0.0;*
4/29/21;8:30 PM;53.3;2.1;97.1;0.0;*
4/29/21;8:45 PM;53.3;3.3;98.7;0.0;*
4/29/21;9:00 PM;53.0;0.6;99.6;0.0;*
4/29/21;9:15 PM;52.4;0.1;100.0;0.0;*
4/29/21;9:30 PM;51.4;0.1;100.0;0.0;*
4/29/21;9:45 PM;51.4;0.1;100.0;0.0;*
4/29/21;10:00 PM;51.3;0.1;100.0;0.0;*
4/29/21;10:15 PM;51.0;0.1;100.0;0.0;*
4/29/21;10:30 PM;50.7;0.1;100.0;0.0;*
4/29/21;10:45 PM;50.6;0.1;100.0;0.0;*
4/29/21;11:00 PM;50.2;0.1;100.0;0.0;*
4/29/21;11:15 PM;49.9;0.1;100.0;0.0;*
4/29/21;11:30 PM;49.7;0.1;100.0;0.0;*
4/29/21;11:45 PM;49.8;0.1;100.0;0.0;*
4/30/21;12:00 AM;49.7;0.1;100.0;0.0;*
4/30/21;12:15 AM;49.7;0.1;100.0;0.0;*
4/30/21;12:30 AM;49.6;0.1;100.0;0.0;*
4/30/21;12:45 AM;49.5;0.1;100.0;0.0;*
4/30/21;1:00 AM;49.5;0.1;100.0;0.0;*
4/30/21;1:15 AM;49.1;0.1;100.0;0.0;*
4/30/21;1:30 AM;48.8;0.1;100.0;0.0;*
4/30/21;1:45 AM;48.7;0.1;100.0;0.0;*
4/30/21;2:00 AM;48.8;0.1;100.0;0.0;*
4/30/21;2:15 AM;48.8;0.1;100.0;0.0;*
4/30/21;2:30 AM;48.8;0.1;100.0;0.0;*
4/30/21;2:45 AM;49.1;0.1;100.0;0.0;*
4/30/21;3:00 AM;49.5;0.1;100.0;0.0;*
4/30/21;3:15 AM;49.7;0.1;100.0;0.0;*
4/30/21;3:30 AM;49.4;0.1;100.0;0.0;*
4/30/21;3:45 AM;49.2;0.1;100.0;0.0;*
4/30/21;4:00 AM;49.3;0.1;100.0;0.0;*
4/30/21;4:15 AM;49.3;0.1;100.0;0.0;*
4/30/21;4:30 AM;49.4;0.1;100.0;0.0;*
4/30/21;4:45 AM;49.6;0.1;100.0;0.0;*
4/30/21;5:00 AM;49.5;0.1;100.0;0.0;*
4/30/21;5:15 AM;49.1;0.1;100.0;0.0;*
4/30/21;5:30 AM;49.3;0.1;100.0;0.0;*
4/30/21;5:45 AM;49.4;0.1;100.0;0.0;*
4/30/21;6:00 AM;49.8;0.1;100.0;0.0;*
4/30/21;6:15 AM;50.5;0.7;100.0;0.1;*
4/30/21;6:30 AM;50.7;2.7;100.0;5.4;*
4/30/21;6:45 AM;50.3;0.4;100.0;11.6;*
4/30/21;7:00 AM;50.2;1.2;100.0;18.9;*
4/30/21;7:15 AM;50.6;3.1;100.0;23.4;*
4/30/21;7:30 AM;51.5;4.0;100.0;123.5;*
4/30/21;7:45 AM;53.7;3.4;98.5;231.2;*
4/30/21;8:00 AM;55.2;2.7;95.2;276.1;*
4/30/21;8:15 AM;57.5;1.5;90.2;350.3;*
4/30/21;8:30 AM;58.5;2.5;83.3;396.7;*
4/30/21;8:45 AM;59.9;1.9;84.4;462.2;*
4/30/21;9:00 AM;60.7;3.0;79.4;520.0;*
4/30/21;9:15 AM;61.9;3.4;77.3;578.9;*
4/30/21;9:30 AM;63.4;3.0;74.4;634.7;*
4/30/21;9:45 AM;65.1;2.5;71.3;687.3;*
4/30/21;10:00 AM;66.5;2.2;66.3;735.8;*
4/30/21;10:15 AM;67.9;3.1;64.3;781.5;*
4/30/21;10:30 AM;68.4;3.0;65.2;828.4;*
4/30/21;10:45 AM;69.3;3.8;63.0;869.2;*
4/30/21;11:00 AM;70.4;3.7;62.1;901.3;*
4/30/21;11:15 AM;70.7;4.2;61.3;930.1;*
4/30/21;11:30 AM;71.6;4.2;57.7;962.2;*
4/30/21;11:45 AM;71.7;4.4;58.2;987.1;*
4/30/21;12:00 PM;71.5;4.7;59.5;992.7;*
4/30/21;12:15 PM;72.2;3.7;58.5;1020.8;*
4/30/21;12:30 PM;73.5;3.8;57.0;1004.2;*
4/30/21;12:45 PM;74.1;4.3;55.9;1035.1;*
4/30/21;1:00 PM;74.0;4.3;57.5;1040.6;*
4/30/21;1:15 PM;73.6;4.4;57.6;1037.7;*
4/30/21;1:30 PM;73.9;4.0;57.4;1035.5;*
4/30/21;1:45 PM;73.6;5.2;57.3;1026.2;*
4/30/21;2:00 PM;75.1;3.9;55.4;1010.9;*
4/30/21;2:15 PM;75.8;4.5;53.5;1000.8;*
4/30/21;2:30 PM;76.1;4.4;50.9;948.7;*
4/30/21;2:45 PM;76.1;5.3;49.9;890.6;*
4/30/21;3:00 PM;74.3;6.4;52.7;849.2;*
4/30/21;3:15 PM;72.1;5.3;57.3;843.2;*
4/30/21;3:30 PM;70.7;4.7;60.2;765.9;*
4/30/21;3:45 PM;69.8;6.0;61.6;753.9;*
4/30/21;4:00 PM;68.4;6.9;63.6;721.7;*
4/30/21;4:15 PM;67.7;5.7;64.7;631.8;*
4/30/21;4:30 PM;67.2;5.3;65.7;589.3;*
4/30/21;4:45 PM;66.7;5.1;66.1;571.0;*
4/30/21;5:00 PM;66.2;4.2;66.5;520.0;*
4/30/21;5:15 PM;65.0;3.8;68.6;438.5;*
4/30/21;5:30 PM;63.7;4.7;70.5;381.4;*
4/30/21;5:45 PM;62.3;4.9;72.6;333.2;*
4/30/21;6:00 PM;61.9;4.0;74.2;278.0;*
4/30/21;6:15 PM;61.4;3.4;75.2;163.7;*
4/30/21;6:30 PM;61.3;3.1;75.5;143.0;*
4/30/21;6:45 PM;60.0;3.5;77.8;133.0;*
4/30/21;7:00 PM;58.0;3.8;82.0;76.3;*
4/30/21;7:15 PM;56.6;4.5;86.1;50.8;*
4/30/21;7:30 PM;55.4;4.6;89.4;25.2;*
4/30/21;7:45 PM;54.4;3.9;92.9;5.7;*
4/30/21;8:00 PM;53.7;2.5;95.2;0.0;*
4/30/21;8:15 PM;53.2;1.7;97.2;0.0;*
4/30/21;8:30 PM;52.8;0.1;98.8;0.0;*
4/30/21;8:45 PM;52.7;0.1;99.9;0.0;*
4/30/21;9:00 PM;52.8;0.1;100.0;0.2;*
4/30/21;9:15 PM;52.6;0.1;100.0;0.2;*
4/30/21;9:30 PM;52.3;0.1;100.0;0.3;*
4/30/21;9:45 PM;52.1;0.1;100.0;0.2;*
4/30/21;10:00 PM;51.8;0.1;100.0;0.2;*
4/30/21;10:15 PM;51.7;0.1;100.0;0.2;*
4/30/21;10:30 PM;51.6;0.1;100.0;0.2;*
4/30/21;10:45 PM;51.6;0.1;100.0;0.2;*
4/30/21;11:00 PM;51.4;0.1;100.0;0.1;*
4/30/21;11:15 PM;51.3;0.1;100.0;0.2;*
4/30/21;11:30 PM;51.3;0.1;100.0;0.1;*
4/30/21;11:45 PM;51.2;0.1;100.0;0.2;*
5/1/21;12:00 AM;51.1;0.1;100.0;0.1;*
5/1/21;12:15 AM;51.1;0.1;100.0;0.2;*
5/1/21;12:30 AM;51.1;0.1;100.0;0.2;*
5/1/21;12:45 AM;51.1;0.1;100.0;0.3;*
5/1/21;1:00 AM;51.1;0.1;100.0;0.2;*
5/1/21;1:15 AM;51.2;0.1;100.0;0.3;*
5/1/21;1:30 AM;51.1;0.1;100.0;0.3;*
5/1/21;1:45 AM;51.1;0.1;100.0;0.4;*
5/1/21;2:00 AM;50.9;0.1;100.0;0.2;*
5/1/21;2:15 AM;51.0;0.1;100.0;0.2;*
5/1/21;2:30 AM;50.9;0.1;100.0;0.1;*
5/1/21;2:45 AM;50.8;0.1;100.0;0.1;*
5/1/21;3:00 AM;50.7;0.1;100.0;0.2;*
5/1/21;3:15 AM;50.9;0.1;100.0;0.6;*
5/1/21;3:30 AM;50.9;0.1;100.0;0.3;*
5/1/21;3:45 AM;50.6;0.1;100.0;0.1;*
5/1/21;4:00 AM;50.5;0.1;100.0;0.0;*
5/1/21;4:15 AM;50.4;0.1;100.0;0.0;*
5/1/21;4:30 AM;50.7;0.1;100.0;0.1;*
5/1/21;4:45 AM;50.8;0.1;100.0;0.3;*
5/1/21;5:00 AM;50.9;0.1;100.0;0.5;*
5/1/21;5:15 AM;50.7;0.1;100.0;0.1;*
5/1/21;5:30 AM;50.4;0.1;100.0;0.1;*
5/1/21;5:45 AM;50.4;0.1;100.0;0.2;*
5/1/21;6:00 AM;50.3;0.1;100.0;0.2;*
5/1/21;6:15 AM;49.7;0.1;100.0;0.9;*
5/1/21;6:30 AM;49.6;0.1;100.0;8.7;*
5/1/21;6:45 AM;49.2;0.1;100.0;23.7;*
5/1/21;7:00 AM;49.2;0.1;100.0;53.6;*
5/1/21;7:15 AM;49.5;0.1;100.0;80.5;*
5/1/21;7:30 AM;50.1;0.1;100.0;106.8;*
5/1/21;7:45 AM;50.3;0.1;100.0;133.9;*
5/1/21;8:00 AM;50.8;0.3;100.0;177.7;*
5/1/21;8:15 AM;51.9;1.1;100.0;247.7;*
5/1/21;8:30 AM;52.8;0.9;99.3;249.3;*
5/1/21;8:45 AM;53.4;0.1;95.8;247.7;*
5/1/21;9:00 AM;54.7;0.1;92.5;304.7;*
5/1/21;9:15 AM;56.3;1.8;85.8;396.6;*
5/1/21;9:30 AM;58.6;1.5;76.1;438.6;*
5/1/21;9:45 AM;60.3;2.2;67.8;464.3;*
5/1/21;10:00 AM;62.2;2.7;65.4;536.6;*
5/1/21;10:15 AM;62.4;3.5;69.1;629.3;*
5/1/21;10:30 AM;62.2;4.6;72.3;835.8;*
5/1/21;10:45 AM;63.2;3.8;69.9;812.5;*
5/1/21;11:00 AM;63.6;5.6;69.4;733.3;*
5/1/21;11:15 AM;63.3;4.6;70.4;915.6;*
5/1/21;11:30 AM;64.3;4.7;68.5;951.1;*
5/1/21;11:45 AM;64.4;5.1;67.9;1004.3;*
5/1/21;12:00 PM;65.0;4.2;68.6;843.7;*
5/1/21;12:15 PM;64.8;4.6;69.7;886.4;*
5/1/21;12:30 PM;64.8;4.3;71.2;1028.1;*
5/1/21;12:45 PM;64.7;5.2;71.6;1015.9;*
5/1/21;1:00 PM;65.4;4.3;71.2;1030.7;*
5/1/21;1:15 PM;64.2;4.8;72.5;1023.7;*
5/1/21;1:30 PM;63.1;4.7;73.9;1016.4;*
5/1/21;1:45 PM;63.1;4.9;74.4;1008.7;*
5/1/21;2:00 PM;64.3;6.3;71.3;997.5;*
5/1/21;2:15 PM;65.8;4.4;67.3;979.1;*
5/1/21;2:30 PM;67.0;4.1;66.4;950.1;*
5/1/21;2:45 PM;68.3;3.4;63.4;926.0;*
5/1/21;3:00 PM;67.7;4.9;62.7;897.0;*
5/1/21;3:15 PM;67.3;4.5;63.6;862.6;*
5/1/21;3:30 PM;66.9;4.3;64.3;826.9;*
5/1/21;3:45 PM;66.5;5.6;64.9;786.8;*
5/1/21;4:00 PM;65.9;4.8;67.0;744.4;*
5/1/21;4:15 PM;64.9;6.1;69.9;696.9;*
5/1/21;4:30 PM;63.8;6.1;72.9;648.2;*
5/1/21;4:45 PM;62.0;6.3;76.6;598.6;*
5/1/21;5:00 PM;61.0;7.7;79.0;546.8;*
5/1/21;5:15 PM;60.1;6.0;81.9;492.5;*
5/1/21;5:30 PM;60.2;4.6;82.1;432.1;*
5/1/21;5:45 PM;59.2;4.5;83.3;321.5;*
5/1/21;6:00 PM;56.6;5.1;90.0;199.5;*
5/1/21;6:15 PM;55.6;4.0;94.6;114.0;*
5/1/21;6:30 PM;54.5;4.5;97.6;60.2;*
5/1/21;6:45 PM;54.0;4.4;99.6;36.7;*
5/1/21;7:00 PM;53.6;4.7;100.0;22.6;*
5/1/21;7:15 PM;53.1;3.4;100.0;13.1;*
5/1/21;7:30 PM;53.1;3.1;100.0;8.0;*
5/1/21;7:45 PM;53.1;3.6;100.0;2.4;*
5/1/21;8:00 PM;52.6;3.9;100.0;0.7;*
5/1/21;8:15 PM;52.4;2.3;100.0;0.1;*
5/1/21;8:30 PM;52.3;0.8;100.0;0.1;*
5/1/21;8:45 PM;52.3;0.4;100.0;0.2;*
5/1/21;9:00 PM;52.3;0.5;100.0;0.2;*
5/1/21;9:15 PM;52.4;0.2;100.0;0.5;*
5/1/21;9:30 PM;52.7;1.1;100.0;0.6;*
5/1/21;9:45 PM;52.6;0.1;100.0;0.2;*
5/1/21;10:00 PM;52.4;0.1;100.0;0.1;*
5/1/21;10:15 PM;52.0;2.7;100.0;0.1;*
5/1/21;10:30 PM;51.8;0.8;100.0;0.1;*
5/1/21;10:45 PM;51.7;1.9;100.0;0.1;*
5/1/21;11:00 PM;51.6;1.8;100.0;0.1;*
5/1/21;11:15 PM;51.6;0.1;100.0;0.2;*
5/1/21;11:30 PM;51.5;0.1;100.0;0.2;*
5/1/21;11:45 PM;51.4;0.1;100.0;0.1;*
5/2/21;12:00 AM;51.4;0.1;100.0;0.1;*
5/2/21;12:15 AM;51.6;0.1;100.0;0.4;*
5/2/21;12:30 AM;51.6;0.1;100.0;0.1;*
5/2/21;12:45 AM;51.7;0.1;100.0;0.1;*
5/2/21;1:00 AM;51.9;0.1;100.0;0.0;*
5/2/21;1:15 AM;51.9;0.4;100.0;0.0;*
5/2/21;1:30 AM;51.5;1.3;99.7;0.0;*
5/2/21;1:45 AM;51.3;0.2;99.5;0.0;*
5/2/21;2:00 AM;50.6;1.1;99.7;0.0;*
5/2/21;2:15 AM;50.3;0.6;100.0;0.0;*
5/2/21;2:30 AM;50.0;0.1;100.0;0.0;*
5/2/21;2:45 AM;49.0;0.1;100.0;0.0;*
5/2/21;3:00 AM;47.9;0.1;100.0;0.0;*
5/2/21;3:15 AM;48.5;0.1;100.0;1.0;*
5/2/21;3:30 AM;49.9;0.1;100.0;1.6;*
5/2/21;3:45 AM;50.1;1.2;100.0;0.7;*
5/2/21;4:00 AM;50.2;0.5;100.0;0.1;*
5/2/21;4:15 AM;50.3;0.4;100.0;0.1;*
5/2/21;4:30 AM;50.2;0.4;100.0;0.0;*
5/2/21;4:45 AM;49.4;0.1;100.0;0.0;*
5/2/21;5:00 AM;48.1;0.1;100.0;0.0;*
5/2/21;5:15 AM;47.0;0.1;100.0;0.0;*
5/2/21;5:30 AM;46.1;0.1;100.0;0.0;*
5/2/21;5:45 AM;46.8;0.1;100.0;1.0;*
5/2/21;6:00 AM;48.5;0.1;100.0;2.1;*
5/2/21;6:15 AM;48.8;0.1;100.0;2.7;*
5/2/21;6:30 AM;48.7;0.1;100.0;9.0;*
5/2/21;6:45 AM;48.0;0.8;100.0;24.1;*
5/2/21;7:00 AM;47.5;0.1;100.0;30.6;*
5/2/21;7:15 AM;47.8;0.1;100.0;41.6;*
5/2/21;7:30 AM;49.3;2.4;99.9;141.7;*
5/2/21;7:45 AM;51.5;3.4;92.7;236.1;*
5/2/21;8:00 AM;52.8;1.4;88.8;284.8;*
5/2/21;8:15 AM;53.6;4.5;83.8;344.6;*
5/2/21;8:30 AM;54.3;6.8;78.8;403.4;*
5/2/21;8:45 AM;56.3;8.4;73.8;463.6;*
5/2/21;9:00 AM;58.6;5.9;69.0;519.6;*
